Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Germany,Included / Canada,Price / Canada,Compare At Price / Canada,Included / Eurozone,Price / Eurozone,Compare At Price / Eurozone,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
fresh-grassben,,,,,,,,,2kg,,India,,,'123456,0.0,shopify,12,continue,manual,15.00,31.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/4_121ea263-d108-4ffa-af2f-f71772776b7d.jpg?v=1620644039,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/3_f7390f79-2601-4bf0-a996-6635b67d28c7.jpg?v=1620644039,kg,,,,,,,,,,,,,,,,
fresh-grassben,,,,,,,,,2kg,,Germany,,,'123456,0.0,shopify,12,continue,manual,15.00,31.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8.jpg?v=1620644039,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_505a1bff-4f10-455b-800e-af577270d99e.jpg?v=1620644039,kg,,,,,,,,,,,,,,,,
fresh-grassben,,,,,,,,,5kg,,Canada,,,'123456,0.0,shopify,12,continue,manual,15.00,31.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/4_e3af2cd6-0f26-42a3-8071-42cae821c669.jpg?v=1620644020,kg,,,,,,,,,,,,,,,,
fresh-grassben,,,,,,,,,5kg,,India,,,'123456,0.0,shopify,12,continue,manual,15.00,31.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/3_f7390f79-2601-4bf0-a996-6635b67d28c7.jpg?v=1620644039,kg,,,,,,,,,,,,,,,,
fresh-grassben,,,,,,,,,5kg,,Germany,,,'123456,0.0,shopify,12,continue,manual,15.00,31.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_505a1bff-4f10-455b-800e-af577270d99e.jpg?v=1620644039,kg,,,,,,,,,,,,,,,,
fresh-seafoods,Fresh seafoods,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,,"","",true,Size,1kg,Material,Canada,,,'123456,0.0,shopify,12,continue,manual,18.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/33.jpg?v=1620642906,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/33.jpg?v=1620642906,kg,,,true,true,,,true,,,true,,,true,,,active
fresh-seafoods,,,,,,,,,1kg,,India,,,'123456,0.0,shopify,12,continue,manual,18.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/34_34bd8b89-338f-40cb-b956-3aab4af3067b.jpg?v=1620642906,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/34_34bd8b89-338f-40cb-b956-3aab4af3067b.jpg?v=1620642906,kg,,,,,,,,,,,,,,,,
fresh-seafoods,,,,,,,,,1kg,,Germany,,,'123456,0.0,shopify,11,continue,manual,18.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/35_80fdf73a-db0e-4417-bc1e-e84c8b937ace.jpg?v=1620642906,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/45_0b470264-d50a-4577-8f7c-918c39bdcad9.jpg?v=1620642907,kg,,,,,,,,,,,,,,,,
fresh-seafoods,,,,,,,,,2kg,,Canada,,,'123456,0.0,shopify,12,continue,manual,18.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/44_3df89741-d7c6-4ab0-b4bf-27ab63953434.jpg?v=1620642907,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/33.jpg?v=1620642906,kg,,,,,,,,,,,,,,,,
fresh-seafoods,,,,,,,,,2kg,,India,,,'123456,0.0,shopify,12,continue,manual,18.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/45_0b470264-d50a-4577-8f7c-918c39bdcad9.jpg?v=1620642907,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/34_34bd8b89-338f-40cb-b956-3aab4af3067b.jpg?v=1620642906,kg,,,,,,,,,,,,,,,,
fresh-seafoods,,,,,,,,,2kg,,Germany,,,'123456,0.0,shopify,12,continue,manual,18.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/45_0b470264-d50a-4577-8f7c-918c39bdcad9.jpg?v=1620642907,kg,,,,,,,,,,,,,,,,
fresh-seafoods,,,,,,,,,5kg,,Canada,,,'123456,0.0,shopify,12,continue,manual,18.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/33.jpg?v=1620642906,kg,,,,,,,,,,,,,,,,
fresh-seafoods,,,,,,,,,5kg,,India,,,'123456,0.0,shopify,11,continue,manual,18.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/34_34bd8b89-338f-40cb-b956-3aab4af3067b.jpg?v=1620642906,kg,,,,,,,,,,,,,,,,
fresh-seafoods,,,,,,,,,5kg,,Germany,,,'123456,0.0,shopify,12,continue,manual,18.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/45_0b470264-d50a-4577-8f7c-918c39bdcad9.jpg?v=1620642907,kg,,,,,,,,,,,,,,,,
fresh-avocado,Fresh avocado,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,,Vegetable,"",true,Size,1kg,Material,Canada,,,'123456,0.0,shopify,10,continue,manual,15.00,20.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/3.jpg?v=1660816470,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_5ab7d51a-067a-4c36-9aea-fd18aacd6b92.jpg?v=1660816470,kg,,,true,true,,,true,,,true,,,true,,,active
fresh-avocado,,,,,,,,,1kg,,India,,,'123456,0.0,shopify,12,continue,manual,15.00,20.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_5ab7d51a-067a-4c36-9aea-fd18aacd6b92.jpg?v=1660816470,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/3.jpg?v=1660816470,kg,,,,,,,,,,,,,,,,
fresh-avocado,,,,,,,,,1kg,,Germany,,,'123456,0.0,shopify,12,continue,manual,15.00,20.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/4.jpg?v=1660816112,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/4.jpg?v=1660816112,kg,,,,,,,,,,,,,,,,
fresh-avocado,,,,,,,,,2kg,,Canada,,,'123456,0.0,shopify,12,continue,manual,15.00,20.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_0471a048-4f39-4ec9-9db8-45393f4d5568.jpg?v=1660816112,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_5ab7d51a-067a-4c36-9aea-fd18aacd6b92.jpg?v=1660816470,kg,,,,,,,,,,,,,,,,
fresh-avocado,,,,,,,,,2kg,,India,,,'123456,0.0,shopify,12,continue,manual,15.00,20.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/3.jpg?v=1660816470,kg,,,,,,,,,,,,,,,,
fresh-avocado,,,,,,,,,2kg,,Germany,,,'123456,0.0,shopify,12,continue,manual,15.00,20.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/4.jpg?v=1660816112,kg,,,,,,,,,,,,,,,,
fresh-avocado,,,,,,,,,5kg,,Canada,,,'123456,0.0,shopify,12,continue,manual,15.00,20.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_5ab7d51a-067a-4c36-9aea-fd18aacd6b92.jpg?v=1660816470,kg,,,,,,,,,,,,,,,,
fresh-avocado,,,,,,,,,5kg,,India,,,'123456,0.0,shopify,12,continue,manual,15.00,20.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/3.jpg?v=1660816470,kg,,,,,,,,,,,,,,,,
fresh-avocado,,,,,,,,,5kg,,Germany,,,'123456,0.0,shopify,12,continue,manual,15.00,20.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/4.jpg?v=1660816112,kg,,,,,,,,,,,,,,,,
fresh-blueberry,Fresh blueberry,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,,"","",true,Size,1kg,Material,Canada,,,'123456,0.0,,12,continue,manual,35.00,51.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_be228c2a-2270-4d74-9999-e2aaf713e29a.jpg?v=1660816585,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_be228c2a-2270-4d74-9999-e2aaf713e29a.jpg?v=1660816585,kg,,,true,true,,,true,,,true,,,true,,,active
fresh-blueberry,,,,,,,,,1kg,,India,,,'123456,0.0,,12,continue,manual,35.00,51.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_f0faa15f-6149-4dd4-bf1e-a8c3d19a4cf4.jpg?v=1660816600,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_f0faa15f-6149-4dd4-bf1e-a8c3d19a4cf4.jpg?v=1660816600,kg,,,,,,,,,,,,,,,,
fresh-blueberry,,,,,,,,,1kg,,Germany,,,'123456,0.0,,12,continue,manual,35.00,51.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/45_eac57c9e-f90a-4e17-b8f3-285deed544a4.jpg?v=1660816603,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/45_eac57c9e-f90a-4e17-b8f3-285deed544a4.jpg?v=1660816603,kg,,,,,,,,,,,,,,,,
fresh-blueberry,,,,,,,,,2kg,,Canada,,,'123456,0.0,,12,continue,manual,35.00,51.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/44_0ecd2504-d5aa-4f44-bf16-8b8a52cbf982.jpg?v=1660816604,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_be228c2a-2270-4d74-9999-e2aaf713e29a.jpg?v=1660816585,kg,,,,,,,,,,,,,,,,
fresh-blueberry,,,,,,,,,2kg,,India,,,'123456,0.0,,12,continue,manual,35.00,51.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_f0faa15f-6149-4dd4-bf1e-a8c3d19a4cf4.jpg?v=1660816600,kg,,,,,,,,,,,,,,,,
fresh-blueberry,,,,,,,,,2kg,,Germany,,,'123456,0.0,,12,continue,manual,35.00,51.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/45_eac57c9e-f90a-4e17-b8f3-285deed544a4.jpg?v=1660816603,kg,,,,,,,,,,,,,,,,
fresh-blueberry,,,,,,,,,5kg,,Canada,,,'123456,0.0,,12,continue,manual,35.00,51.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_be228c2a-2270-4d74-9999-e2aaf713e29a.jpg?v=1660816585,kg,,,,,,,,,,,,,,,,
fresh-blueberry,,,,,,,,,5kg,,India,,,'123456,0.0,,12,continue,manual,35.00,51.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/2_f0faa15f-6149-4dd4-bf1e-a8c3d19a4cf4.jpg?v=1660816600,kg,,,,,,,,,,,,,,,,
fresh-blueberry,,,,,,,,,5kg,,Germany,,,'123456,0.0,,12,continue,manual,35.00,51.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/45_eac57c9e-f90a-4e17-b8f3-285deed544a4.jpg?v=1660816603,kg,,,,,,,,,,,,,,,,
copy-of-sp-red-fresh-guava,Vegetable tomato,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,,"","",true,Size,1kg,Material,Canada,,,'123456,0.0,shopify,11,continue,manual,55.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/20.jpg?v=1620642567,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/20.jpg?v=1620642567,kg,,,true,true,,,true,,,true,,,true,,,active
copy-of-sp-red-fresh-guava,,,,,,,,,1kg,,India,,,'123456,0.0,shopify,12,continue,manual,55.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_82074fbc-f168-4c13-8964-5c60b8b5f482.jpg?v=1620642575,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/20.jpg?v=1620642567,kg,,,,,,,,,,,,,,,,
copy-of-sp-red-fresh-guava,,,,,,,,,1kg,,Germany,,,'123456,0.0,shopify,12,continue,manual,55.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/9_a71b176c-9cfd-4eec-8d71-8f9b8b6c0c10.jpg?v=1620642575,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/20.jpg?v=1620642567,kg,,,,,,,,,,,,,,,,
copy-of-sp-red-fresh-guava,,,,,,,,,2kg,,Canada,,,'123456,0.0,shopify,12,continue,manual,55.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/3_30ced2bf-6957-4373-93a2-55a0fe9ab93c.jpg?v=1620642575,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_82074fbc-f168-4c13-8964-5c60b8b5f482.jpg?v=1620642575,kg,,,,,,,,,,,,,,,,
copy-of-sp-red-fresh-guava,,,,,,,,,2kg,,India,,,'123456,0.0,shopify,12,continue,manual,55.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/4_d314b846-f0fb-4228-9386-a635ce280501.jpg?v=1620642575,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_82074fbc-f168-4c13-8964-5c60b8b5f482.jpg?v=1620642575,kg,,,,,,,,,,,,,,,,
copy-of-sp-red-fresh-guava,,,,,,,,,2kg,,Germany,,,'123456,0.0,shopify,12,continue,manual,55.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_743f4e6a-606b-41ea-90cc-5e4d4a845252.jpg?v=1620642575,6,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_82074fbc-f168-4c13-8964-5c60b8b5f482.jpg?v=1620642575,kg,,,,,,,,,,,,,,,,
copy-of-sp-red-fresh-guava,,,,,,,,,5kg,,Canada,,,'123456,0.0,shopify,12,continue,manual,55.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/9_a71b176c-9cfd-4eec-8d71-8f9b8b6c0c10.jpg?v=1620642575,kg,,,,,,,,,,,,,,,,
copy-of-sp-red-fresh-guava,,,,,,,,,5kg,,India,,,'123456,0.0,shopify,12,continue,manual,55.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/9_a71b176c-9cfd-4eec-8d71-8f9b8b6c0c10.jpg?v=1620642575,kg,,,,,,,,,,,,,,,,
copy-of-sp-red-fresh-guava,,,,,,,,,5kg,,Germany,,,'123456,0.0,shopify,12,continue,manual,55.00,44.00,true,true,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/9_a71b176c-9cfd-4eec-8d71-8f9b8b6c0c10.jpg?v=1620642575,kg,,,,,,,,,,,,,,,,
sp-red-fresh-guava,Sp. red fresh guava,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Vegist,,"","",true,Size,1kg,Material,Canada,,,'123456,0.0,shopify,7,continue,manual,30.00,44.00,true,true,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/30.jpg?v=1620642492,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_cb645f59-fb9f-4cfd-998f-8c1317cff15e.jpg?v=1620642504,kg,,,true,true,,,true,,,true,,,true,,,active
