Handle,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / Canada,Compare At Price / Canada,Price / Eurozone,Compare At Price / Eurozone,Price / India,Compare At Price / India,Price / International,Compare At Price / International,Status
bantch-blazar-hint,,,,,,,,,1kg,,india,,,7856-2-6-11,0.0,shopify,10,deny,manual,17.00,20.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/18.jpg?v=1660815830,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/18.jpg?v=1660815830,kg,,,,,,,,,,,
bantch-blazar-hint,,,,,,,,,1kg,,germany,,,7856-2-6-12,0.0,shopify,10,deny,manual,18.00,20.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/14_5401968b-58f5-4cc4-b7bb-708367416800.jpg?v=1660815828,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/14_5401968b-58f5-4cc4-b7bb-708367416800.jpg?v=1660815828,kg,,,,,,,,,,,
bantch-blazar-hint,,,,,,,,,2kg,,canada,,,7856-2-6-13,0.0,shopify,9,deny,manual,18.00,20.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/16_bd42ba8f-65d3-4411-a78b-18c90c078d28.jpg?v=1660815828,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/11.jpg?v=1660815830,kg,,,,,,,,,,,
bantch-blazar-hint,,,,,,,,,2kg,,india,,,7856-2-6-14,0.0,shopify,10,deny,manual,18.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/18.jpg?v=1660815830,kg,,,,,,,,,,,
bantch-blazar-hint,,,,,,,,,2kg,,germany,,,7856-2-6-15,0.0,shopify,10,deny,manual,16.00,25.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/14_5401968b-58f5-4cc4-b7bb-708367416800.jpg?v=1660815828,kg,,,,,,,,,,,
bantch-blazar-hint,,,,,,,,,5kg,,canada,,,7856-2-6-16,0.0,shopify,10,deny,manual,18.00,20.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/11.jpg?v=1660815830,kg,,,,,,,,,,,
bantch-blazar-hint,,,,,,,,,5kg,,india,,,7856-2-6-17,0.0,shopify,10,deny,manual,18.00,20.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/18.jpg?v=1660815830,kg,,,,,,,,,,,
bantch-blazar-hint,,,,,,,,,5kg,,germany,,,7856-2-6-18,0.0,shopify,10,deny,manual,18.00,20.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/14_5401968b-58f5-4cc4-b7bb-708367416800.jpg?v=1660815828,kg,,,,,,,,,,,
children-formal-shirt,Fresh carrot natural free,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Multiwebinfo,,,"price_0-100, size_1kg, size_2kg, size_5kg, tags_bitrrot, vendor_Fargglad",true,Size,5kg,,,,,147852385-15-7,0.0,shopify,12,deny,manual,31.00,44.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_f217f634-03ae-4d04-9e2d-96d9d934f5f2.jpg?v=1660816732,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_f217f634-03ae-4d04-9e2d-96d9d934f5f2.jpg?v=1660816732,g,,,,,,,,,,,active
children-formal-shirt,,,,,,,,,3kg,,,,,147852385-15-8,0.0,shopify,41,deny,manual,31.00,44.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/6_88a38cf3-a0e3-4a97-9932-656570d9c99c.jpg?v=1660816732,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/6_88a38cf3-a0e3-4a97-9932-656570d9c99c.jpg?v=1660816732,g,,,,,,,,,,,
children-formal-shirt,,,,,,,,,1kg,,,,,147852385-15-9,0.0,shopify,36,deny,manual,31.00,44.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_601caf9d-be39-41a8-a918-224b06a7e37b.jpg?v=1660816732,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_601caf9d-be39-41a8-a918-224b06a7e37b.jpg?v=1660816732,g,,,,,,,,,,,
children-formal-shirt,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_7b203968-e4c6-45d2-981e-2ff949d9004b.jpg?v=1660816732,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ladies-sniper-crop,Fresh litchi 100% organic,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",vegina-store,,,"price_0-100, size_1kg, size_5kg, tags_guava, vendor_kyrre",true,Size,1kg,,,,,Per2-3-10,2200.0,shopify,41,continue,manual,8.00,15.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/19.jpg?v=1620641758,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1.jpg?v=1620641767,kg,,62.00,,,,,,,,,active
ladies-sniper-crop,,,,,,,,,2kg,,,,,Per2-3-10,2200.0,shopify,20,continue,manual,8.00,15.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1.jpg?v=1620641767,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/30_e4c2956a-752c-41c6-a50e-08f93a435143.jpg?v=1620641769,kg,,62.00,,,,,,,,,
ladies-sniper-crop,,,,,,,,,5kg,,,,,Per2-3-10,2200.0,shopify,7,continue,manual,8.00,15.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/30_e4c2956a-752c-41c6-a50e-08f93a435143.jpg?v=1620641769,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/25_3e66c189-c705-4903-a8bf-0239e193cfa8.jpg?v=1620641769,kg,,62.00,,,,,,,,,
ladies-sniper-crop,,,,,,,,,7kg,,,,,Per2-3-10,2200.0,shopify,22,continue,manual,8.00,15.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/25_3e66c189-c705-4903-a8bf-0239e193cfa8.jpg?v=1620641769,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/26_25607c9e-c89a-424f-a40f-1c928cdcd1ed.jpg?v=1620641769,kg,,62.00,,,,,,,,,
ladies-sniper-crop,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/26_25607c9e-c89a-424f-a40f-1c928cdcd1ed.jpg?v=1620641769,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ladies-sniper-crop,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/28_55d511c7-4e90-4a79-8e56-f35865e78949.jpg?v=1620641769,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exclusive-zacket,Healthy papaya 100% organic,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",Petro-Demo,,,"price_0-100, size_10kg, size_1kg, size_2kg, size_5kg, tags_minirrot, vendor_kyrre",true,Size,10kg,Material,greek,,,10-3-9,0.0,shopify,23,deny,manual,20.00,,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/27.jpg?v=1620641889,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/11_63bd7f85-bfa5-4d43-b09f-d5b24e398ef6.jpg?v=1620641903,kg,,0.05,,,,,,,,,active
exclusive-zacket,,,,,,,,,10kg,,german,,,10-3-10,0.0,shopify,23,deny,manual,20.00,,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/11_63bd7f85-bfa5-4d43-b09f-d5b24e398ef6.jpg?v=1620641903,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_d4bd60de-c127-494a-84a5-c6114e633a8e.jpg?v=1620641903,kg,,0.05,,,,,,,,,
exclusive-zacket,,,,,,,,,1kg,,greek,,,10-3-11,0.0,shopify,23,deny,manual,20.00,,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/49_077fec81-2adf-4cb4-b791-ae238838e6f2.jpg?v=1620641903,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/11_63bd7f85-bfa5-4d43-b09f-d5b24e398ef6.jpg?v=1620641903,kg,,0.05,,,,,,,,,
exclusive-zacket,,,,,,,,,2kg,,german,,,10-3-12,0.0,shopify,23,deny,manual,20.00,,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_d4bd60de-c127-494a-84a5-c6114e633a8e.jpg?v=1620641903,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_d4bd60de-c127-494a-84a5-c6114e633a8e.jpg?v=1620641903,kg,,0.05,,,,,,,,,
exclusive-zacket,,,,,,,,,2kg,,greek,,,10-3-13,0.0,shopify,23,deny,manual,20.00,,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/7_480d0d23-23ca-4c76-a87c-d16452f52890.jpg?v=1620641903,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/11_63bd7f85-bfa5-4d43-b09f-d5b24e398ef6.jpg?v=1620641903,kg,,0.05,,,,,,,,,
exclusive-zacket,,,,,,,,,1kg,,german,,,10-3-14,0.0,shopify,23,deny,manual,20.00,,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/1_d4bd60de-c127-494a-84a5-c6114e633a8e.jpg?v=1620641903,kg,,0.05,,,,,,,,,
binance-bags,Fresh Banana 100% safe,"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",MBRP,,,"price_200-300, size_1kg, size_5kg, tags_banana, vendor_sundvik",true,Size,1kg,Material,canada,,,"",11.0,shopify,18,deny,manual,15.00,20.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/9_2eaa4c90-883b-4c16-b83b-dd3128df3c76.jpg?v=1660816511,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/9_2eaa4c90-883b-4c16-b83b-dd3128df3c76.jpg?v=1660816511,g,,5.00,,,,,,,,,active
binance-bags,,,,,,,,,1kg,,india,,,"",11.0,shopify,18,deny,manual,15.00,20.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/4_c5264f00-c8a3-4f0a-a992-eb10bf8c36a2.jpg?v=1660816511,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/4_c5264f00-c8a3-4f0a-a992-eb10bf8c36a2.jpg?v=1660816511,g,,5.00,,,,,,,,,
binance-bags,,,,,,,,,1kg,,germany,,,"",11.0,shopify,18,deny,manual,15.00,20.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_04149f85-379b-4e1d-947d-109d0c9fc22f.jpg?v=1660816511,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_04149f85-379b-4e1d-947d-109d0c9fc22f.jpg?v=1660816511,g,,5.00,,,,,,,,,
binance-bags,,,,,,,,,2kg,,canada,,,"",11.0,shopify,18,deny,manual,15.00,20.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/8_7532b393-fb39-494e-9310-97bb41c200aa.jpg?v=1660816511,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/9_2eaa4c90-883b-4c16-b83b-dd3128df3c76.jpg?v=1660816511,g,,5.00,,,,,,,,,
binance-bags,,,,,,,,,2kg,,india,,,"",11.0,shopify,18,deny,manual,15.00,20.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/4_c5264f00-c8a3-4f0a-a992-eb10bf8c36a2.jpg?v=1660816511,g,,5.00,,,,,,,,,
binance-bags,,,,,,,,,2kg,,germany,,,"",11.0,shopify,18,deny,manual,15.00,20.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_04149f85-379b-4e1d-947d-109d0c9fc22f.jpg?v=1660816511,g,,5.00,,,,,,,,,
binance-bags,,,,,,,,,5kg,,canada,,,"",11.0,shopify,18,deny,manual,15.00,20.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/9_2eaa4c90-883b-4c16-b83b-dd3128df3c76.jpg?v=1660816511,g,,5.00,,,,,,,,,
binance-bags,,,,,,,,,5kg,,india,,,"",11.0,shopify,18,deny,manual,15.00,20.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/4_c5264f00-c8a3-4f0a-a992-eb10bf8c36a2.jpg?v=1660816511,g,,5.00,,,,,,,,,
binance-bags,,,,,,,,,5kg,,germany,,,"",11.0,shopify,18,deny,manual,15.00,20.00,true,true,"",,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/5_04149f85-379b-4e1d-947d-109d0c9fc22f.jpg?v=1660816511,g,,5.00,,,,,,,,,
henry-tixied-top,Fresh apple (5kg),"<div class=""more-description"">
<h2>More Detail</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>
<div class=""more-description"">
<h2>Key Specification</h2>
<ul>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry</li>
<li>Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsumum is simply dummy text.</li>
<li>type here your detail one by one li more add</li>
<li>has been the industry’s standard dummy text ever since. Lorem Ips</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
<li>Lorem Ipsum is simply dummy text of the printing and typesetting industry. Lorem Ipsum has been the ‘s standard dummy text. Lorem Ipsum has been the industry’s standard dummy text ever since. Lorem Ipsum is simply dummy text.</li>
</ul>
</div>",MBRP,,,"price_200-300, size_2kg, size_3kg, size_5kg, tags_blackberry, vendor_sundvik",true,Size,2kg,Material,india,,,01133-9-9,0.0,shopify,21,deny,manual,14.00,20.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/25.jpg?v=1660816037,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/25.jpg?v=1660816037,kg,,,,,,,,,,,active
henry-tixied-top,,,,,,,,,2kg,,canada,,,01133-9-10,0.0,shopify,21,deny,manual,14.00,20.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/26.jpg?v=1660816037,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/26.jpg?v=1660816037,kg,,,,,,,,,,,
henry-tixied-top,,,,,,,,,3kg,,india,,,01133-9-11,0.0,shopify,21,deny,manual,14.00,20.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/28.jpg?v=1660816037,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/25.jpg?v=1660816037,kg,,,,,,,,,,,
henry-tixied-top,,,,,,,,,3kg,,canada,,,01133-9-12,0.0,shopify,21,deny,manual,14.00,20.00,true,true,"",https://cdn.shopify.com/s/files/1/0412/8151/9765/products/30_0042d2e1-1b8d-45ed-ac1d-ff97f0ac05de.jpg?v=1660816037,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0412/8151/9765/products/26.jpg?v=1660816037,kg,,,,,,,,,,,
